laul_id,zanr_id,jrk,originaal
h22703040004,20,1,Rl/ul
h22703050006,22,1,Ul
h22703070007,22,1,Ul
h22703070008,22,1,Ul
h22703080009,22,1,Ul
h22703390006,20,1,Rl/ul
h22704740005,22,1,Ul
h22704740006,22,1,Ul
h22705710000,22,1,
h22705940008,20,1,
h22705940009,20,1,
h22706260001,20,1,Rl/ul
h22706320009,22,1,Ul
h22706620006,22,1,Ul
h22706630010,20,1,Rl/ul
h22706640012,20,1,Rl/ul
h22707060019,20,1,Rl/ul
h22707230002,5,1,j/rl
h22707230002,27,2,j/rl
h22708110011,20,1,Rl/ul
h22708140016,20,1,Rl/ul
h22708370009,10,1,rl/lh
h22708370010,10,1,rl/lh
h22709300000,20,1,
h22709300063,8,1,
h22709300063,27,2,
h22710070002,16,1,
h22710120014,16,1,
h22710170005,25,2,
h22710170005,26,1,
h227328a0000,7,1,kiri
h22800620000,7,1,kiri
h22800630000,2,1,andm rl
h22800720008,10,1,rl/lh
h22801050000,7,1,kiri
h22803490015,20,1,Rl/ul
h22803500021,20,1,Rl/ul
h22803730006,20,1,Rl/ul
h22803810013,20,1,Rl/ul
h22803930071,20,1,Rl/ul
h22803940073,20,1,Rl/ul
h22804430006,9,1,rl/ul/tl
h22804600019,22,1,Ul
h22804610020,20,1,Rl/ul
h22804610021,20,1,Rl/ul
h22804710043,20,1,Rl/ul
h22804730000,9,1,rl/ul/tl
h22804730046,20,1,Rl/ul
h22804790001,21,1,
h22804900005,5,1,j/rl
h22804900005,27,2,j/rl
h22804920047,12,1,
h22804920047,27,2,
h22805110012,5,1,j/rl
h22805110012,27,2,j/rl
h22805790001,22,1,Ul
h22805830009,22,1,Ul
h22805860013,20,1,Rl/ul
h22806270001,22,1,
h22806370002,22,1,
h22806390003,20,1,
h228064a0000,7,1,kiri
h22806750002,22,1,
h22806760003,22,1,Ul
h22807180006,20,1,Rl/ul
h22807330000,7,1,lk:kiri
h22808830000,22,1,
h2280887000b,20,1,Rl/ul
h22808890001,22,1,
h22808950002,22,1,
h22808960005,22,1,
h22808960006,20,1,Rl/ul
h22809090005,20,1,Rl/ul
h22809090006,9,1,
h22809100008,22,1,
h22809100009,9,1,rl/ul/tl
h228756a0000,7,1,
h22900800000,7,1,kiri
h22900880010,22,1,Ul
h229010a0000,7,1,kiri
h22901590016,26,1,?
h2290163000a,5,1,j/rl
h2290163000a,27,2,j/rl
h2290163000b,7,1,kiri
h22901980010,22,1,Ul
h22903140015,20,1,
h22903140016,22,1,
h22903160019,20,1,
h22903170024,22,1,
h22903440003,12,1,mj/rl
h22903440003,27,2,mj/rl
h22903510002,8,1,rl/uk pulm
h22903510002,27,2,rl/uk pulm
h22903530007,8,1,rl/uk pulm
h22903530007,27,2,rl/uk pulm
h22903980089,10,1,rl/lh
h22903980090,10,1,rl/lh
h22904840031,20,1,
h22905600000,7,1,kiri
h22906370003,22,1,Ul
h22906380005,22,1,Ul
h22907070031,20,1,Rl/ul
h22907110000,7,1,kiri
h22907890000,7,1,kiri
h22908330006,10,1,rl/lh
h22908420000,7,1,kiri
h22908430001,8,1,rl/uk pulm/ul
h22908430001,22,2,rl/uk pulm/ul
h22908430001,27,3,rl/uk pulm/ul
h229306a0000,7,1,kiri
h23000190011,20,1,Rl/ul
h23000190013,20,1,Rl/ul
h23000990005,22,1,
h23001650000,8,1,rl/uk pulm
h23001650000,27,2,rl/uk pulm
h23001780002,22,1,Ul
h23001830003,22,1,Ul
h23001850004,22,1,Ul
h23001860005,22,1,Ul
h23001880008,22,1,Ul
h23001890009,22,1,Ul
h23001890010,22,1,Ul
h23001900011,22,1,Ul
h23001910012,22,1,Ul
h23001930014,20,1,Rl/ul
h23002000017,22,1,Ul
h23002130001,20,1,Rl/ul
h23002160004,9,1,
h23002160004,20,2,
h23002210014,20,1,Rl/ul
h23002230018,22,1,Ul
h23002450001,10,1,rl/lh
h23002650001,8,1,rl/ns/uk
h23002650001,27,2,rl/ns/uk
h23003540002,8,1,rl/ns/uk
h23003540002,27,2,rl/ns/uk
h23003540003,8,1,rl/ns/uk
h23003540003,27,2,rl/ns/uk
h23003790012,8,1,rl/uk pulm
h23003790012,27,2,rl/uk pulm
h23005460006,8,1,
h23005460006,24,2,
h23005470008,8,1,rl/uk  kal
h23005470008,27,2,rl/uk  kal
h23005490000,7,1,kiri
h23005740021,11,1,rl/mõist
h23005750022,11,1,rl/mõist
h23005770001,13,1,muist/rl
h23005770001,27,2,muist/rl
h23005790000,22,1,Ul
h23005870002,20,1,Rl/ul
h23005870003,20,1,Rl/ul
h2300620000a,22,1,Ul
h2300620000c,20,1,Rl/ul
h23006240000,22,1,Ul
h23006420023,9,1,rl/ul/tl
h23006640049,25,1,
h23006690001,11,1,rl/mõist
h23006690002,11,1,rl/mõist
h23006690003,11,1,rl/mõist
h23006720029,11,1,rl/mõist
h23006910000,7,1,kiri/ul
h23006910000,22,2,kiri/ul
h23006930001,16,1,
h23006930001,27,2,
h23006940003,8,1,
h23006940003,27,2,
h23007420003,22,1,Ul
h23007420004,22,1,Ul
h23007520001,20,1,Rl/ul
h23007560007,22,1,Ul
h23007570009,22,1,Ul
h23007590016,20,1,Rl/ul
h23007620000,7,1,kiri
h23007720002,20,1,Rl/ul
h23007730003,9,1,rl/ul/tl
h23007750006,20,1,Rl/ul
h23007750007,20,1,Rl/ul
h23007790010,22,1,Ul
h23007790011,22,1,Ul
h23007820016,20,1,Rl/ul
h23007850019,20,1,Rl/ul
h23007880024,22,1,Ul
h23007880026,20,1,
h23007950015,8,1,rl/uk kal
h23007950015,27,2,rl/uk kal
h23008910002,22,1,Ul
h2300925000a,7,1,kiri
h230432a0000,7,1,kiri
h23102600001,10,1,rl/lh
h23102600002,5,1,rl/j
h23102600002,27,2,rl/j
h23102990007,20,1,Rl/ul
h23103270001,20,1,Rl/ul
h23103450000,7,1,kiri
h23104020002,20,1,
h23104840009,8,1,rl/uk
h23104840009,27,2,rl/uk
h23105100007,20,1,Rl/ul
h23106260003,10,1,rl/lh
h23106260004,8,1,rl/uk pulm
h23106260004,27,2,rl/uk pulm
h23106700000,7,1,kiri
h23107020000,7,1,kiri
h23107220000,7,1,kiri
h23107310000,7,1,kiri
h23107640001,20,1,Rl/ul
h23107640006,8,1,rl/ul/tl/uk pulm
h23107640006,9,2,rl/ul/tl/uk pulm
h23107800001,8,1,rl/ll/uk
h23107800001,27,2,rl/ll/uk
h23107840003,20,1,Rl/ul
h23108120000,7,1,kiri
h23108260001,8,1,rl/uk pulm
h23108260001,27,2,rl/uk pulm
h23108330015,8,1,rl/uk pulm
h23108330015,27,2,rl/uk pulm
h23108370020,8,1,rl/uk pulm
h23108370020,27,2,rl/uk pulm
h23108410028,8,1,rl/uk pulm
h23108410028,27,2,rl/uk pulm
h23108420029,8,1,rl/uk pulm
h23108420029,27,2,rl/uk pulm
h23108440033,8,1,rl/uk pulm
h23108440033,27,2,rl/uk pulm
h23108500041,8,1,rl/uk pulm
h23108500041,27,2,rl/uk pulm
h23108820002,10,1,lh?
h23108820003,10,1,lh
h231450a0000,7,1,kiri
h231804a0000,7,1,kiri
h23200360027,22,1,Ul
h23200750065,8,1,rl/uk pulm
h23200750065,27,2,rl/uk pulm
h23200800071,8,1,rl/uk pulm
h23200800071,27,2,rl/uk pulm
h23200840073,8,1,rl/uk pulm
h23200840073,27,2,rl/uk pulm
h23200950083,8,1,rl/uk pulm
h23200950083,27,2,rl/uk pulm
h23200960084,8,1,rl/uk pulm
h23200960084,27,2,rl/uk pulm
h23200980086,8,1,rl/uk pulm
h23200980086,27,2,rl/uk pulm
h23201010090,8,1,rl/uk pulm
h23201010090,27,2,rl/uk pulm
h23201100100,8,1,rl/uk pulm
h23201100100,27,2,rl/uk pulm
h23201110101,8,1,rl/uk pulm
h23201110101,27,2,rl/uk pulm
h23201130102,8,1,rl/uk pulm
h23201130102,27,2,rl/uk pulm
h23201240022,8,1,rl/uk pulm
h23201240022,27,2,rl/uk pulm
h23201250115,8,1,rl/uk pulm
h23201250115,27,2,rl/uk pulm
h23201480027,22,1,Ul
h23201490000,7,1,kiri
h23202330001,9,1,rl/ul/tl
h23202430017,22,1,Ul
h23202440019,22,1,Ul
h23202450020,20,1,Rl/ul
h23202790038,9,1,rl/ul/tl
h23202830004,22,1,Ul
h23203460003,22,1,Ul
h23203550035,8,1,uk/ns
h23203550035,27,2,uk/ns
h23203620006,8,1,uk/ns
h23203620006,27,2,uk/ns
h23203630008,8,1,uk/ns
h23203630008,27,2,uk/ns
h23203860002,10,1,lh
h23203860004,22,1,Ul
h23203860006,22,1,Ul
h2320386001b,10,1,lh
h23203990009,22,1,Ul
h23204000011,22,1,Ul
h23204010012,22,1,Ul
h23204130000,7,1,kiri/ul
h23204130000,22,2,kiri/ul
h23204570030,10,1,lh
h23204570031,10,1,lh
h23204730043,8,1,
h23204730043,27,2,
h23204850000,22,1,
h23205180003,8,1,rl/uk pulm
h23205180003,27,2,rl/uk pulm
h23205270000,2,1,andm
h23205300000,2,1,andm
h23206110044,8,1,Uk/rl
h23206110044,27,2,Uk/rl
h23206120050,8,1,
h23206120050,27,2,
h23206250076,8,1,uk/ns
h23206250076,27,2,uk/ns
h23206260079,8,1,uk/ns
h23206260079,27,2,uk/ns
h23206610001,10,1,lh (?)
h23206620011,10,1,lh
h2320662012a,10,1,lh
h2320662012b,10,1,lh
h23207010014,12,1,mj/rl
h23207010014,27,2,mj/rl
h232070a0000,8,1,uk pulm
h232070a0000,27,2,uk pulm
h23207820010,22,1,Ul
h23207830011,22,1,Ul
h23207840012,22,1,Ul
h23207860015,26,1,lh? ll?
h23208470001,22,1,Ul
h23208640000,7,1,kiri
h23208660005,9,1,
h23208730016,22,1,Ul
h23208850029,22,1,Ul?
h23208850031,9,1,
h23208930004,5,1,j/rl
h23208930004,27,2,j/rl
h23208960009,8,1,uk/ns
h23208960009,27,2,uk/ns
h23208970010,12,1,mj/rl
h23208970010,27,2,mj/rl
h23209000011,10,1,lh
h23209000012,10,1,lh
h23209040000,7,1,kiri
h23209060001,13,1,uk/j/rl
h23209060001,27,2,uk/j/rl
h23209110004,8,1,uk/ns
h23209110004,27,2,uk/ns
h23209270001,14,1,Mng
h23209280002,14,1,Mng
h232194a0000,2,1,andm
h23300270015,22,1,Ul
h23300310016,22,1,Ul
h233008a0000,7,1,
h23301100075,20,1,Rl/ul
h23302050001,5,1,rl/j
h23302050001,27,2,rl/j
h23302060001,11,1,ul/mõist
h23302060001,22,2,ul/mõist
h23302080013,11,1,rl/mõist
h23302230002,22,1,Ul
h23302240003,22,1,Ul
h23303610001,22,1,
h23303610002,22,1,
h23303610003,20,2,
h23303620004,22,1,
h23303700007,8,1,
h23303700007,27,2,
h23304520000,7,1,kiri/ul
h23304520000,22,2,kiri/ul
h23305090001,26,1,
h23305180004,20,1,Rl/ul
h23306170001,20,1,
h23308520002,5,1,j/rl
h23308520002,27,2,j/rl
h23310010032,8,1,
h23310010032,27,2,
h23310070033,8,1,rl/uk kal
h23310070033,27,2,rl/uk kal
h23310080001,10,1,rl/lh
h23310080002,10,1,rl/lh
h23400210000,2,1,andm rl
h23400520053,20,1,Rl/ul
h23400530054,20,1,Rl/ul
h23400620000,2,1,andm rl
h23400820000,2,1,andm rl
h23400960000,2,1,andm rl
h23401020000,2,1,andm rl
h23401110000,2,1,andm rl
h23401300000,2,1,andm rl
h23401680000,2,1,andm rl
h23401820000,2,1,andm rl
h23401890000,2,1,andm rl
h2340249002a,26,1,Mst/rl
h2340249002b,26,1,Mst/rl
h23402660179,2,1,andm rl
h23402710185,2,1,andm rl
h23402830017,20,1,Rl/ul
h23402870001,8,1,ns/rl/uk
h23402870001,27,2,ns/rl/uk
h23402870002,8,1,ns/rl/uk
h23402870002,27,2,ns/rl/uk
h23402880003,8,1,ns/rl/uk
h23402880003,27,2,ns/rl/uk
h23402900008,8,1,ns/rl/uk
h23402900008,27,2,ns/rl/uk
h23402920011,8,1,ns/rl/uk
h23402920011,27,2,ns/rl/uk
h23403170019,20,1,Rl/ul
h23403190000,2,1,andm rl
h23403350000,2,1,andm rl
h23403360036,20,1,Rl/ul
h2340337039a,22,1,Ul
h2340337039b,22,1,Ul
h23403390045,20,1,Rl/ul
h23403390046,20,1,Rl/ul
h23403400000,2,1,andm rl
h23403400050,20,1,Rl/ul
h23403450000,2,1,andm rl
h23403470000,2,1,andm rl
h23403510070,22,1,Ul
h2340352071a,22,1,Ul
h23403560068,26,1,Mst/rl
h23403560069,26,1,Mst/rl
h23403590000,2,1,andm rl
h23403600000,2,1,andm rl
h23403620000,2,1,andm rl
h23403700115,20,1,Rl/ul
h23403740000,2,1,andm rl
h23403860138,9,1,rl/ul/tl
h23404080000,2,1,andm rl
h23404230000,2,1,andm rl
h23404430000,2,1,andm rl
h23404460000,2,1,andm rl
h23404530000,2,1,andm rl
h23404560000,2,1,andm rl
h23405120090,20,1,Rl/ul
h23405150093,26,1,rl/ul/mngl
h23405230000,2,1,andm rl
h23405320124,22,1,Ul
h23405320125,22,1,Ul
h23405320126,22,1,Ul
h23405320127,22,1,Ul
h23405330000,2,1,andm rl
h23405570000,2,1,andm rl
h23405940000,2,1,andm rl
h23406010228,22,1,Ul
h23406150000,2,1,andm rl
h23406170000,2,1,andm rl
h23406740000,2,1,andm rl
h23406770353,22,1,Ul
h23406780354,22,1,Ul
h23407160000,2,1,andm rl
h23407200000,2,1,andm rl
h23407320442,20,1,Rl/ul
h23500130000,7,1,kiri
h23500320007,20,1,Rl/ul
h23500720037,20,1,Rl/ul
h23500730038,20,1,Rl/ul
h23500750040,20,1,Rl/ul
h23500840049,20,1,Rl/ul
h23500970057,20,1,Rl/ul
h23501010063,9,1,rl/ul/tl
h23501180074,22,1,Ul
h23501330000,2,1,andm rl
h23501330082,22,1,Ul
h23501610093,20,1,Rl/ul
h23501660096,22,1,Ul
h23501700098,20,1,Rl/ul
h23502110126,22,1,Ul
h23502560000,2,1,andm rl
h23503630216,9,1,rl/ul/tl
h23503820230,9,1,rl/ul/tl
h23503840232,20,1,Rl/ul
h23504340261,22,1,Ul
h23505310329,20,1,Rl/ul
h23505330331,20,1,
h23505390336,20,1,Rl/ul
h23506140378,20,1,Rl/ul
h23506550397,20,1,Rl/ul
h23600430045,20,1,Rl/ul
h23600440046,20,1,Rl/ul
h23600640059,20,1,Ul/rl
h23600720063,20,1,Ul/rl
h23600860083,22,1,Ul
h23601280150,20,1,Rl/ul
h23601450179,22,1,Ul
h23602210299,20,1,Rl/ul
h23602270309,20,1,Rl/ul
h23602340328,20,1,Rl/ul
h23602510369,22,1,Ul
h23602520372,20,1,Ul/rl
h23602690423,8,1,ns/uk
h23602690423,27,2,ns/uk
h23603080509,22,1,Ul
h2360308508b,10,1,lh
h23603140521,22,1,Ul
h23603230013,14,1,Mng
h23603230014,22,1,Ul?
h2360341001a,7,1,kiri
h23603520020,20,1,Rl/ul
h23603530021,22,1,Ul
h23603630034,20,1,Rl/ul
h23603870001,10,1,rl/lh
h23603870002,10,1,rl/lh
h23603870003,10,1,rl/lh
h23603870004,10,1,rl/lh
h23603870005,10,1,rl/lh
h23603870006,10,1,rl/lh
h23603870007,10,1,rl/lh
h23603870008,10,1,rl/lh
h23603870009,10,1,rl/lh
h23603880010,10,1,rl/lh
h23603880011,10,1,rl/lh
h23603880012,10,1,rl/lh
h23603880013,10,1,rl/lh
h23603880014,10,1,rl/lh
h23603880015,10,1,rl/lh
h23603880016,10,1,rl/lh
h23604400001,9,1,rl/ul/tl
h23604410003,20,1,Rl/ul
h23604420004,10,1,rl/lh
h23700090001,20,1,Rl/ul
h23700120004,20,1,Rl/ul
h23700160008,20,1,Rl/ul
h23700170009,20,1,Rl/ul
h23700220015,20,1,Rl/ul
h23700240016,20,1,Rl/ul
h23700250017,9,1,rl/ul/tl
h23700250018,20,1,Rl/ul
h23700260019,22,1,Ul
h23700270020,22,1,Ul
h23700280022,22,1,Ul
h23700990005,20,1,Rl/ul
h23702330000,7,1,kiri
h23702840017,22,1,Ul
h23702850018,22,1,Ul
h23703100023,8,1,rl/ns/uk
h23703100023,27,2,rl/ns/uk
h23703250000,26,1,?
h23703680039,20,1,Rl/ul
h23703770049,22,1,Ul
h23703780050,20,1,Rl/ul
h23703810070,20,1,Rl/ul
h23703880061,9,1,rl/ul/tl
h23703930071,20,1,Rl/ul
h23704230006,20,1,Rl/ul
h23704460033,22,1,Ul
h23704460034,22,1,Ul
h23704460035,20,1,Rl/ul
h23704510039,20,1,Rl/ul
h23704520040,22,1,Ul
h23704530042,22,1,Ul
h23704540048,20,1,Rl/ul
h23704560050,20,1,Rl/ul
h23704590056,20,1,Rl/ul
h23704720022,22,1,Ul
h23704750027,20,1,Rl/ul
h23704750029,20,1,Rl/ul
h23704810034,10,1,rl/lh
h23705060047,22,1,Ul
h23705130066,20,1,Rl/ul
h23705140067,22,1,Ul
h23705150068,20,1,Rl/ul
h23705270000,7,1,kiri
h23705720001,20,1,Rl/ul
h23705720002,22,1,Ul
h23705750006,9,1,rl/ul/tl
h23705750007,9,1,rl/ul/tl
h23705750008,9,1,rl/ul/tl
h23705780013,20,1,Rl/ul
h23705800019,9,1,rl/ul/tl
h23705800020,20,1,Rl/ul
h23705810021,20,1,Rl/ul
h23705810022,20,1,Rl/ul
h23705850031,22,1,Ul
h23706220010,8,1,rl/ns/uk
h23706220010,27,2,rl/ns/uk
h23706230001,22,1,Ul
h23707010012,8,1,rl/ns/uk
h23707010012,27,2,rl/ns/uk
h23707190016,20,1,Rl/ul
h23707200017,20,1,Rl/ul
h23800450001,9,1,rl/ul/tl
h23800450002,9,1,rl/ul/tl
h23800450003,9,1,rl/ul/tl
h23800830007,22,1,Ul
h23802030006,20,1,Rl/ul
h23802040007,22,1,Ul
h23802050008,22,1,Ul
h23802070013,20,1,Rl/ul
h23802120001,20,1,Rl/ul
h23802230020,22,1,Ul
h23803540021,20,1,Rl/ul
h23803850049,22,1,Ul
h23804220004,20,1,Rl/ul
h23804320020,20,1,Rl/ul
h23804930003,20,1,Rl/ul
h23805690009,12,1,mj/rl
h23805690009,27,2,mj/rl
h23806500012,20,1,Rl/ul
h23806630000,7,1,kiri
h23806810013,19,1,ul/Mngl
h23806910000,7,1,kiri
h23807380001,20,1,Rl/ul
h23807380002,20,1,Rl/ul
h23807430009,22,1,Ul
h23901550269,13,1,muist/rl
h23901550269,27,2,muist/rl
h23902840419,12,1,mj/rl
h23902840419,27,2,mj/rl
h23902870420,12,1,mj/rl
h23902870420,27,2,mj/rl
h23903810523,12,1,mj/rl
h23903810523,27,2,mj/rl
h23905230577,12,1,mj/rl
h23905230577,27,2,mj/rl
h23906910676,12,1,mj/rl
h23906910676,27,2,mj/rl
h23910040961,12,1,mj/rl
h23910040961,27,2,mj/rl
h24004220008,8,1,rl/uk
h24004220008,27,2,rl/uk
h24004400000,7,1,kiri
h24006110006,20,1,Rl/ul
h24006250006,20,1,Rl/ul
h24006350000,7,1,kiri
h24006760000,7,1,kiri
h24007320000,10,1,rl/lh
h24009160000,7,1,kiri
h24009330018,20,1,Rl/ul
h24009370025,22,1,Ul
h24009430031,22,1,Ul
h24009440032,20,1,Rl/ul
h24009470034,20,1,Rl/ul
h24009550039,22,1,Ul
h24009550040,22,1,Ul
h24009620047,22,1,Ul
h24009640050,22,1,Ul
h24009650051,22,1,Ul
h24009650052,20,1,Rl/ul
h24009710057,22,1,Ul
h24009770064,22,1,Ul
h24009780065,20,1,Rl/ul
h24009850073,20,1,Rl/ul
h24009880076,20,1,Rl/ul
h24009890077,20,1,Rl/ul
h24009900078,22,1,Ul
h24009900079,22,1,Ul
h24009910080,20,1,Rl/ul
h24009920081,20,1,Rl/ul
h24009940083,20,1,Rl/ul
h24009950084,20,1,Rl/ul
h24009970087,20,1,Rl/ul
h24009980088,22,1,Ul
h24010010092,22,1,Ul
h24010080098,20,1,Rl/ul
h24010130100,20,1,Rl/ul
h24010140101,22,1,Ul
h24010140102,22,1,Ul
h24010170104,22,1,Ul
h24010180105,22,1,Ul
h24010190106,22,1,Ul
h24010210108,22,1,Ul
h24010250112,9,1,rl/ul/tl
h24010250113,22,1,Ul
h24010260114,22,1,Ul
h24010280115,20,1,Rl/ul
h24010300118,20,1,Rl/ul
h24010310119,22,1,Ul
h24010320120,22,1,Ul
h24010730001,8,1,rl/uk pulm
h24010730001,27,2,rl/uk pulm
h24010740002,8,1,rl/uk pulm
h24010740002,27,2,rl/uk pulm
h24010740003,8,1,rl/uk pulm
h24010740003,27,2,rl/uk pulm
h24010760005,8,1,rl/uk pulm
h24010760005,27,2,rl/uk pulm
h24010810001,22,1,Ul
h24010820002,22,1,Ul
h24010830003,22,1,Ul
h240394a0000,7,1,kiri
h24100460009,9,1,rl/ul/tl
h24100480012,9,1,rl/ul/tl
h24100590000,8,1,rl/ul/tl/uk pulm
h24100590000,9,2,rl/ul/tl/uk pulm
h24100730014,8,1,rl/uk kal
h24100730014,27,2,rl/uk kal
h24100740032,8,1,rl/uk kal
h24100740032,27,2,rl/uk kal
h24100820023,8,1,ns/rl/uk
h24100820023,27,2,ns/rl/uk
h24100920000,5,1,rl/j
h24100920000,27,2,rl/j
h24101540000,20,1,Rl/ul
h24101590000,7,1,kiri
h24101690003,20,1,Rl/ul
h24101690004,22,1,Ul
h24102370001,20,1,
h24102670000,7,1,kiri
h24103890008,9,1,rl/ul/tl
h24103960016,22,1,Ul
h24103970020,9,1,rl/ul/tl
h24104010004,22,1,Ul
h24104030005,22,1,Ul
h24104040006,22,1,Ul
h24104050007,22,1,Ul
h24104060008,22,1,Ul
h24104070011,22,1,Ul
h24104090012,9,1,rl/ul/tl
h24104100014,22,1,Ul
h24104120016,22,1,Ul
h24104130017,22,1,Ul
h24104130018,20,1,Rl/ul
h24104140020,22,1,Ul
h24104140021,9,1,rl/ul/tl
h24104350002,9,1,rl/ul/tl
h24104380002,22,1,Ul
h24105400000,8,1,
h24105400000,27,2,
h24105590001,8,1,rl/uk pulm
h24105590001,27,2,rl/uk pulm
h24105600002,8,1,rl/uk pulm
h24105600002,27,2,rl/uk pulm
h24105610003,8,1,rl/uk pulm
h24105610003,27,2,rl/uk pulm
h24105640012,8,1,rl/uk pulm
h24105640012,27,2,rl/uk pulm
h24105640013,8,1,rl/uk pulm
h24105640013,27,2,rl/uk pulm
h24107530001,20,1,Rl/ul
h24107600003,20,1,Rl/ul
h24108180006,20,1,Rl/ul
h24108330009,20,1,Rl/ul
h24108390001,8,1,rl/uk kal
h24108390001,27,2,rl/uk kal
h24108490000,8,1,rl/uk pulm
h24108490000,27,2,rl/uk pulm
h24109270016,20,1,Rl/ul
h24109470011,20,1,Rl/ul
h24109670000,7,1,kiri
h24200600000,9,1,rl/ul/tl
h24200630000,5,1,rl/j
h24200630000,27,2,rl/j
h24201690001,22,1,Ul
h24201700002,22,1,Ul
h24201700003,20,1,ul/rl?
h24201750008,22,1,Ul
h24203650026,12,1,mj/rl
h24203650026,27,2,mj/rl
h24204930000,8,1,uk pulm/rl
h24204930000,27,2,uk pulm/rl
h24205100000,7,1,kiri
h24205750001,13,1,muist/rl
h24205750001,27,2,muist/rl
h24205770002,10,1,lh
h24207580003,22,1,Ul
h24209390035,9,1,rl/ul/tl
h24300660086,22,1,Ul
h24300860105,9,1,rl/ul/tl
h24300870107,20,1,Rl/ul
h24300930000,2,1,andm rl
h24301920002,13,1,muist/rl
h24301920002,27,2,muist/rl
h24301920003,5,1,j/rl
h24301920003,27,2,j/rl
h24301960009,10,1,rl/lh
h24302030000,8,1,rl/uk pulm
h24302030000,27,2,rl/uk pulm
h24302150003,5,1,j/rl
h24302150003,27,2,j/rl
h24302510000,7,1,kiri
h24304940005,20,1,Rl/ul
h24306510000,7,1,kiri
h24306660000,9,1,rl/ul/tl
h24306830000,7,1,kiri
h24307590001,20,1,
h24307700000,7,1,kiri
h24307930027,20,1,Rl/ul
h24400870000,7,1,kiri
h24402630000,7,1,kiri
h24403310003,5,1,rl/j
h24403310003,27,2,rl/j
h24406070023,10,1,rl/lh
h24406080000,2,1,andm rl
h24406130000,2,1,andm rl
h24406220072,9,1,rl/ul/tl
h2440627000a,2,1,andm rl
h2440627000b,2,1,andm rl
h2440627000c,2,1,andm rl
h24406310000,2,1,andm rl
h24406330000,2,1,andm rl
h24406350000,2,1,andm rl
h24406420000,2,1,andm rl
h24406460001,22,1,Ul
h24406460002,22,1,Ul
h24406470003,22,1,Ul
h24406470004,22,1,Ul
h24406480005,22,1,Ul
h24406480006,22,1,Ul
h24406490007,22,1,Ul
h24406500011,22,1,Ul
h24406500012,22,1,Ul
h24406500013,22,1,Ul
h24406510014,20,1,
h24406510015,22,1,Ul
h24407170000,7,1,kiri
h24500690001,14,1,Mng
h24501240003,5,1,j/rl
h24501240003,27,2,j/rl
h24501250007,5,1,j/rl
h24501250007,27,2,j/rl
h24501670007,22,1,Ul
h24501690008,22,1,Ul
h2450175000a,10,1,lh
h2450175000b,10,1,lh
h24502120006,5,1,u/rl
h24502120006,27,2,u/rl
h24502160005,12,1,
h24502190001,20,1,Rl/ul
h24502500001,22,1,Ul
h24502500002,22,1,Ul
h24503150071,10,1,lh
h24503320001,22,1,Ul
h24504450020,20,1,Rl/ul
h24504650001,22,1,Ul?
h24505140016,22,1,Ul
h24505150017,22,1,Ul
h24505170000,7,1,kiri/andm
h24608990007,22,1,Ul
h24608990008,22,1,Ul
h24608990009,22,1,Ul
h24608990010,22,1,Ul
h24609000011,22,1,Ul
h24609000012,9,1,rl/ul/tl
h24700320005,12,1,mj/rl
h24700320005,27,2,mj/rl
h24701160015,20,1,Rl/ul
h24701180000,7,1,kiri
h24701430011,20,1,Rl/ul
h24701470019,20,1,Rl/ul
h24701470020,20,1,Rl/ul
h24701470021,22,1,Ul
h24701500027,20,1,Rl/ul
h24701630049,20,1,Rl/ul
h24701660056,22,1,Ul
h24701760007,10,1,rl/lh
h24701760008,10,1,
h24701760009,10,1,rl/lh
h24701770010,9,1,rl/ul/tl
h24702210016,22,1,Ul
h24702230019,22,1,Ul
h24702260021,22,1,Ul
h24702270022,22,1,Ul
h24702270023,22,1,Ul
h24702300027,22,1,Ul
h24702310028,20,1,Rl/ul
h24702390008,22,1,Ul
h24702430015,22,1,Ul
h24702450018,20,1,Rl/ul
h24702470020,20,1,Rl/ul
h24702510001,22,1,Ul
h24702550007,22,1,Ul
h24702570010,22,1,Ul
h24702620016,22,1,Ul
h24702670001,20,1,Rl/ul
h24703150001,10,1,rl/lh
h24703150002,10,1,rl/lh
h24703150003,10,1,rl/lh
h24703360008,20,1,
h24703390012,20,1,Rl/ul
h24703960000,7,1,kiri
h24705280003,12,1,mj/rl
h24705280003,27,2,mj/rl
h24705360002,20,1,Rl/ul
h24705870002,22,1,Ul
h24706000000,2,1,andm rl
h24706780000,7,1,kiri
h24706830001,10,1,rl/lh
h24706830002,10,1,rl/lh
h24706830003,10,1,rl/lh
h24706840006,9,1,rl/ul/tl
h24706920001,10,1,rl/lh
h24706920002,10,1,rl/lh
h24706920003,10,1,rl/lh
h24706920004,10,1,rl/lh
h24707040005,9,1,rl/ul/tl
h24800190050,8,1,Uk/rl
h24800190050,27,2,Uk/rl
h24800250007,8,1,Uk/rl
h24800250007,27,2,Uk/rl
h24801030001,13,1,muist/rl
h24801030001,27,2,muist/rl
h24807730024,12,1,mj/rl
h24807730024,27,2,mj/rl
h24902350000,2,1,andm rl
h24902410009,20,1,Rl/ul
h24902540019,20,1,Rl/ul
h24902720034,20,1,Rl/ul
h24903160090,8,1,rl/uk
h24903160090,27,2,rl/uk
h24905520013,20,1,Rl/ul
h24905550003,20,1,Rl/ul
h24905630005,10,1,rl/lh
h24906230000,7,1,kiri
h24907170001,20,1,Rl/ul
h24909520005,8,1,rl/uk pulm
